Testime,NailPostition,Curr,BTV,Power,ChgQ,DchgQ,ChgE,DchgE,AuxV1,AuxV2,AuxV3,AuxV4,NTC1,NTC2,NTC3,NTC4,TJ1,TJ2,TJ3,TJ4,TJ5,TJ6,TJ7,TJ8,Force
194853,91,1053,3780,0,0,0,0,0,3780,0,0,0,-310,0,0,0,301,311,0,0,0,0,0,0,506
195854,92,70,3781,0,0,0,0,0,3781,0,0,0,-310,0,0,0,307,305,0,0,0,0,0,0,504
196856,93,1341,3780,0,0,0,0,0,3780,0,0,0,-310,0,0,0,307,311,0,0,0,0,0,0,513
197854,94,1897,3778,0,0,0,0,0,3778,0,0,0,-310,0,0,0,305,309,0,0,0,0,0,0,519
198856,95,569,3777,0,0,0,0,0,3777,0,0,0,-310,0,0,0,309,311,0,0,0,0,0,0,524
199854,96,1125,3773,0,0,0,0,0,3773,0,0,0,-310,0,0,0,307,309,0,0,0,0,0,0,530
200853,97,928,3770,0,0,0,0,0,3770,0,0,0,-310,0,0,0,309,309,0,0,0,0,0,0,531
201854,98,1349,3770,0,0,0,0,0,3770,0,0,0,-310,0,0,0,311,309,0,0,0,0,0,0,529
202855,99,1693,3769,0,0,0,0,0,3769,0,0,0,-310,0,0,0,313,311,0,0,0,0,0,0,535
203853,100,213,3773,0,0,0,0,0,3773,0,0,0,-310,0,0,0,311,309,0,0,0,0,0,0,542
204854,101,144,3774,0,0,0,0,0,3774,0,0,0,-310,0,0,0,309,311,0,0,0,0,0,0,556
205855,102,17,3774,0,0,0,0,0,3774,0,0,0,-310,0,0,0,313,313,0,0,0,0,0,0,568
206853,103,1038,3773,0,0,0,0,0,3773,0,0,0,-310,0,0,0,311,309,0,0,0,0,0,0,578
207854,104,1810,3774,0,0,0,0,0,3774,0,0,0,-310,0,0,0,315,309,0,0,0,0,0,0,586
208856,105,1267,3773,0,0,0,0,0,3773,0,0,0,-310,0,0,0,311,313,0,0,0,0,0,0,596
209854,106,1670,3774,0,0,0,0,0,3774,0,0,0,-310,0,0,0,313,313,0,0,0,0,0,0,603
210854,107,1356,3773,0,0,0,0,0,3773,0,0,0,-310,0,0,0,315,311,0,0,0,0,0,0,611
211856,108,1553,3771,0,0,0,0,0,3771,0,0,0,-310,0,0,0,315,311,0,0,0,0,0,0,618
212856,109,1521,3770,0,0,0,0,0,3770,0,0,0,-310,0,0,0,313,311,0,0,0,0,0,0,621
